Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
1910	-68.28499	-74.92369	6.638701	0.0651907	0.0634598	0.220271	0.155879	0.0363716	0.177721	0.00435023	0.381554	0.614096
1920	-67.31467	-74.80813	7.493452	0.176345	0.088983	0.0239505	0.134985	0.1717	0.0590165	0.0574136	0.484607	0.457979
1930	-66.52429	-75.47685	8.952563	0.131855	0.0567771	0.153836	0.027111	0.100841	0.0754534	0.552221	0.120722	0.327057
1940	-67.78474	-74.36807	6.583326	0.211331	0.0562342	0.203948	0.0551792	0.117923	0.0784192	0.583141	0.0385266	0.378332
1950	-69.37831	-73.82715	4.448837	0.189476	0.0914322	0.340271	0.0259337	0.145139	0.0903892	0.507756	0.0966608	0.395583
1960	-68.18239	-74.5224	6.340013	0.254862	0.0521745	0.263278	0.0119527	0.0442332	0.114728	0.30687	0.0655537	0.627576
1970	-68.36568	-73.8323	5.466627	0.135492	0.113353	0.256614	0.121895	0.0877348	0.0914471	0.516118	0.291667	0.192216
1980	-69.65427	-74.99715	5.342873	0.137128	0.211895	0.127901	0.182835	0.0331153	0.122916	0.677695	0.30051	0.0217956
1990	-68.50069	-72.36328	3.862591	0.0970665	0.380819	0.249981	0.0188794	0.0511892	0.128543	0.496163	0.299675	0.204162
2000	-69.05877	-75.47261	6.413846	0.0478999	0.0856877	0.254918	0.158521	0.0359884	0.152692	0.757865	0.108068	0.134067
2010	-71.61847	-74.21985	2.601381	0.333311	0.107884	0.105533	0.15512	0.251449	0.0674882	0.277036	0.521401	0.201562
2020	-67.70817	-74.00743	6.299257	0.178814	0.155171	0.157077	0.0834403	0.0833513	0.0864217	0.315663	0.280273	0.404064
2030	-75.00713	-72.10969	-2.897436	0.184528	0.518558	0.315426	0.200719	0.119247	0.0934836	0.601248	0.117483	0.281269
2040	-72.49693	-74.45216	1.955225	0.37094	0.253777	0.14226	0.0556687	0.136076	0.110381	0.247941	0.522532	0.229527
2050	-70.01511	-76.35233	6.337218	0.107415	0.220769	0.0335645	0.213969	0.0663508	0.0993675	0.370511	0.375865	0.253624
2060	-70.14922	-75.7415	5.592285	0.392003	0.105095	0.0595788	0.012798	0.189241	0.0384243	0.741467	0.0360565	0.222476
2070	-68.51974	-75.48573	6.965991	0.208555	0.0994267	0.0769871	0.023607	0.218832	0.0670125	0.0239849	0.2325	0.743515
2080	-70.74996	-75.21325	4.463285	0.0984058	0.235909	0.206421	0.0522912	0.0405404	0.247994	0.107604	0.486139	0.406256
2090	-67.88338	-75.39742	7.51404	0.102286	0.0803648	0.143214	0.0934892	0.080856	0.15323	0.434578	0.39549	0.169932
2100	-68.79413	-75.86795	7.073817	0.115454	0.188203	0.14309	0.0501819	0.146586	0.0428427	0.701779	0.0303234	0.267897
2110	-70.65586	-75.4051	4.749242	0.36806	0.0430698	0.318095	0.00861006	0.0833394	0.0390045	0.00804753	0.177055	0.814898
2120	-69.63635	-75.9361	6.299748	0.351777	0.0884568	0.0183761	0.0316355	0.202372	0.0516211	0.446868	0.417999	0.135133
2130	-70.69258	-72.59031	1.897731	0.178636	0.158882	0.271119	0.175754	0.152893	0.136116	0.527399	0.087811	0.38479
2140	-68.1998	-76.75337	8.553571	0.115442	0.0457224	0.0800723	0.153246	0.0488328	0.132393	0.0401722	0.273902	0.685926
2150	-74.8223	-71.35935	-3.46295	0.200076	0.328877	0.46884	0.203619	0.136824	0.136012	0.23554	0.33436	0.4301
2160	-68.20819	-73.78698	5.578783	0.0335434	0.162361	0.280443	0.039975	0.0837978	0.198029	0.694727	0.0520351	0.253238
2170	-72.45354	-75.0037	2.550169	0.137091	0.151237	0.051747	0.455604	0.152457	0.0764776	0.197547	0.582851	0.219602
2180	-68.81201	-73.06894	4.256934	0.111545	0.105099	0.252397	0.202057	0.0790653	0.146828	0.144839	0.307122	0.548039
2190	-69.30571	-75.36259	6.056872	0.192952	0.0172526	0.0956715	0.267849	0.0694369	0.119238	0.319761	0.370635	0.309604
2200	-67.49163	-73.59377	6.102137	0.0681822	0.117401	0.316581	0.0026667	0.0977288	0.156455	0.701306	0.0104488	0.288245
2210	-78.06625	-73.46997	-4.59628	0.191487	0.442066	0.393493	0.0532551	0.109429	0.369262	0.0783831	0.289843	0.631774
2220	-67.56241	-74.34087	6.778466	0.0865719	0.254673	0.141905	0.0105168	0.0999034	0.114873	0.711084	0.273574	0.0153413
2230	-73.13829	-73.67416	0.5358772	0.183526	0.282291	0.127107	0.199887	0.153626	0.228797	0.513332	0.123918	0.36275
2240	-68.42461	-73.88494	5.460331	0.0912319	0.259155	0.197718	0.00923964	0.0662501	0.183412	0.0680454	0.237657	0.694297
2250	-70.18437	-77.94516	7.760789	0.0280729	0.00399187	0.24147	0.144881	0.0837343	0.132839	0.511062	0.0481716	0.440766
2260	-67.45763	-73.74144	6.283803	0.107228	0.205844	0.124635	0.0815774	0.128085	0.0980613	0.0319435	0.102209	0.865848
2270	-68.46097	-75.90113	7.440154	0.107442	0.092128	0.0647464	0.231324	0.0788545	0.0844693	0.0123872	0.256315	0.731298
2280	-70.66821	-75.67511	5.006902	0.0535174	0.184099	0.066022	0.230042	0.132673	0.174558	0.0507245	0.527468	0.421807
2290	-68.7172	-72.10987	3.392667	0.0789316	0.267117	0.313854	0.0506929	0.124541	0.126479	0.280274	0.402711	0.317014
2300	-68.71641	-74.17603	5.459615	0.257199	0.103512	0.129257	0.112345	0.148671	0.0560754	0.146497	0.570846	0.282657
2310	-65.73993	-75.27649	9.536566	0.196969	0.0499292	0.0311451	0.0465525	0.115539	0.0620699	0.0230516	0.521382	0.455566
2320	-67.68215	-74.78176	7.099601	0.13373	0.0723349	0.147467	0.10461	0.0602732	0.166015	0.201484	0.0201579	0.778358
2330	-66.62015	-75.73631	9.116163	0.0189832	0.111378	0.219443	0.0117288	0.0731263	0.0989816	0.746412	0.0960452	0.157543
2340	-69.65224	-75.04192	5.389681	0.313977	0.0797095	0.0808519	0.0508025	0.163018	0.12393	0.0134148	0.471053	0.515533
2350	-68.53799	-76.69027	8.152278	0.0140379	0.105223	0.202137	0.03101	0.0627711	0.190537	0.609616	0.331651	0.0587329
2360	-68.15607	-76.65731	8.501242	0.0355438	0.211893	0.135259	0.0436664	0.0926086	0.0606505	0.514117	0.124952	0.360931
2370	-68.83819	-73.29749	4.459301	0.279396	0.0669006	0.0488912	0.224859	0.142577	0.119235	0.291743	0.535133	0.173124
2380	-72.86297	-72.34697	-0.5160077	0.283275	0.281718	0.172562	0.23898	0.123737	0.153616	0.442247	0.302903	0.25485
2390	-69.25556	-76.43791	7.182346	0.142322	0.326934	0.0581483	0.0520927	0.0552207	0.043525	0.509488	0.0128361	0.477676
2400	-69.11192	-76.99242	7.880506	0.126279	0.112342	0.0310487	0.116244	0.197619	0.0425048	0.432374	0.136436	0.43119
2410	-70.90193	-75.62915	4.727218	0.150707	0.0877012	0.510381	0.00183785	0.0519742	0.059224	0.172929	0.418459	0.408612
2420	-69.09265	-76.67646	7.583804	0.185563	0.0369644	0.02308	0.184671	0.186245	0.0316996	0.184166	0.711246	0.104589
2430	-66.74559	-72.93187	6.18628	0.0948874	0.150585	0.292947	0.00887905	0.100205	0.105221	0.091731	0.375358	0.532911
2440	-69.79421	-77.88112	8.086906	0.00968209	0.194978	0.0966026	0.0121659	0.129341	0.167834	0.202272	0.522465	0.275263
2450	-68.14835	-74.29486	6.146505	0.129453	0.102315	0.222444	0.139428	0.0506786	0.111379	0.125011	0.557719	0.31727
2460	-68.16736	-74.68373	6.516371	0.00950148	0.195364	0.192377	0.0626706	0.120353	0.147775	0.731153	0.0136479	0.255199
2470	-68.60378	-73.96893	5.36515	0.169483	0.264853	0.10576	0.068802	0.118149	0.0870775	0.265563	0.28924	0.445197
2480	-68.08339	-74.2011	6.117704	0.0272242	0.23169	0.191522	0.0469338	0.114259	0.146223	0.24198	0.57304	0.184979
2490	-69.49098	-74.07321	4.582234	0.0984037	0.0840641	0.253209	0.203661	0.0484318	0.184897	0.570624	0.0683755	0.361
2500	-67.3426	-74.98967	7.647066	0.0735453	0.148634	0.211854	0.0286468	0.0495301	0.131283	0.0433024	0.765864	0.190834
2510	-68.98609	-74.83531	5.849221	0.159271	0.317912	0.049947	0.00732216	0.176295	0.0671803	0.367118	0.0704234	0.562459
2520	-67.93589	-76.9712	9.035312	0.15753	0.204727	0.0276181	0.0128672	0.109218	0.0277265	0.404854	0.0613288	0.533817
2530	-67.17541	-75.88498	8.70957	0.0774827	0.21697	0.0914819	0.00572833	0.0871863	0.0851948	0.0415281	0.275147	0.683325
2540	-68.0267	-73.48935	5.462651	0.185985	0.0400781	0.319555	0.0501015	0.0890218	0.122091	0.111286	0.195173	0.69354
2550	-69.11814	-73.22814	4.109994	0.0808179	0.387627	0.168187	0.0424159	0.140268	0.0886621	0.342494	0.122709	0.534797
2560	-68.25309	-73.4593	5.206212	0.086315	0.341789	0.209173	0.0407037	0.0302841	0.117743	0.418022	0.0881487	0.493829
2570	-68.64818	-78.5427	9.894518	0.167182	0.0278497	0.101994	0.0587958	0.0469614	0.0726562	0.479741	0.37279	0.147469
2580	-68.58073	-74.13157	5.55084	0.0380503	0.279228	0.153571	0.114524	0.0866579	0.128207	0.497259	0.174695	0.328046
2590	-72.1212	-75.32606	3.204861	0.285639	0.103267	0.428139	0.0363035	0.0876363	0.0346749	0.208077	0.0742692	0.717654
2600	-67.88208	-76.35881	8.476727	0.248161	0.0919039	0.0729113	0.0537272	0.0664386	0.0483123	0.175183	0.293322	0.531494
2610	-69.04837	-75.09325	6.04488	0.30927	0.223722	0.0573091	0.0130213	0.108664	0.0513105	0.368507	0.0636945	0.567798
2620	-68.60119	-74.60465	6.003464	0.251237	0.046055	0.0604188	0.20999	0.0844497	0.114242	0.586766	0.156565	0.256669
2630	-68.58953	-75.66378	7.074249	0.147156	0.106975	0.052164	0.15488	0.168701	0.0564491	0.116125	0.738455	0.14542
2640	-70.03187	-74.83747	4.805602	0.152606	0.153414	0.183021	0.0739583	0.195568	0.0973972	0.146253	0.812216	0.0415311
2650	-69.27309	-75.14332	5.870228	0.173046	0.151045	0.0811338	0.220432	0.0671587	0.0835414	0.602117	0.132906	0.264976
2660	-69.16123	-73.99356	4.832331	0.0536032	0.352797	0.147514	0.055858	0.0982783	0.145915	0.293893	0.662655	0.0434527
2670	-71.98949	-71.47725	-0.5122441	0.0583568	0.575301	0.349232	0.0623192	0.0458814	0.162517	0.788799	0.0897426	0.121458
2680	-72.66609	-75.72363	3.057536	0.154209	0.247537	0.339071	0.129961	0.0978861	0.0180132	0.208908	0.260237	0.530856
2690	-66.69372	-74.8084	8.11468	0.259173	0.0472339	0.138415	0.0148032	0.0953308	0.0535706	0.104207	0.0518329	0.84396
2700	-70.21029	-79.46835	9.258066	0.0549896	0.0576427	0.0841081	0.0683557	0.199923	0.0580105	0.149323	0.0757578	0.774919
2710	-67.8467	-74.04025	6.193556	0.137436	0.114187	0.289813	0.0574347	0.0764127	0.0768966	0.515499	0.171475	0.313026
2720	-70.4114	-76.57219	6.160795	0.170957	0.037225	0.0957527	0.27255	0.134485	0.0436596	0.788651	0.082347	0.129002
2730	-67.50451	-74.08073	6.576222	0.200275	0.103133	0.0255166	0.180127	0.138367	0.0761468	0.473409	0.299596	0.226995
2740	-68.75619	-74.17939	5.423206	0.0758871	0.320534	0.273759	0.0295924	0.0377188	0.0722917	0.00638486	0.502029	0.491586
2750	-73.80074	-74.75185	0.9511064	0.298371	0.113148	0.0858214	0.402968	0.239381	0.00449551	0.228677	0.531919	0.239404
2760	-69.18165	-75.0743	5.892654	0.0869768	0.0549511	0.248329	0.2089	0.0794594	0.096063	0.0984142	0.754485	0.147101
2770	-71.21911	-74.23186	3.012753	0.172069	0.0798615	0.216771	0.27415	0.0355227	0.21165	0.342417	0.185966	0.471618
2780	-68.9043	-72.8509	3.946598	0.0620173	0.307929	0.245681	0.0960559	0.108273	0.10024	0.530077	0.30736	0.162564
2790	-67.53131	-78.30589	10.77458	0.1179	0.0491798	0.0394889	0.0530944	0.0690947	0.0808743	0.0906855	0.770853	0.138462
2800	-66.29875	-75.55049	9.251734	0.173582	0.0676196	0.00252781	0.088645	0.143501	0.0476278	0.361776	0.2569	0.381324
2810	-69.73163	-75.87089	6.139259	0.190717	0.052828	0.0106643	0.143506	0.218823	0.139701	0.103449	0.554982	0.341569
2820	-72.19979	-73.23719	1.037401	0.401663	0.216718	0.0450403	0.259019	0.158144	0.0571474	0.0213206	0.718609	0.26007
2830	-68.94389	-77.58452	8.640628	0.00237318	0.250419	0.172958	0.0030446	0.0314898	0.108914	0.56117	0.330665	0.108166
2840	-69.26418	-72.59189	3.327714	0.162213	0.168751	0.374622	0.0556317	0.0835659	0.121689	0.038622	0.756605	0.204773
2850	-72.27817	-76.03413	3.755954	0.00666886	0.148043	0.304341	0.0835034	0.137948	0.253947	0.574487	0.254436	0.171077
2860	-69.4094	-72.91643	3.507033	0.0412323	0.377201	0.280233	0.0288314	0.134162	0.0914049	0.507269	0.437864	0.0548662
2870	-71.28097	-76.18937	4.908399	0.0365798	0.459083	0.121871	0.0970876	0.0275535	0.106102	0.156249	0.702303	0.141448
2880	-66.97193	-74.17952	7.207599	0.157177	0.146471	0.210898	0.0264607	0.0532214	0.082126	0.0101299	0.143611	0.846259
2890	-70.67834	-77.68435	7.006012	0.104212	0.0613765	0.183811	0.00508693	0.117943	0.218997	0.462253	0.150337	0.38741
2900	-66.97077	-73.24608	6.275308	0.0800228	0.170953	0.24222	0.0291179	0.0913999	0.132352	0.0163011	0.560561	0.423138
2910	-70.03166	-77.10348	7.071818	0.0395898	0.0978195	0.186782	0.0370989	0.200937	0.12428	0.392248	0.225208	0.382544
2920	-67.20703	-76.22374	9.016712	0.0593134	0.0708064	0.157854	0.0498882	0.118899	0.0843162	0.425633	0.330382	0.243985
2930	-69.76709	-76.87244	7.105343	0.231091	0.0336163	0.175155	0.116329	0.0834846	0.0443243	0.126275	0.787786	0.0859395
2940	-67.34141	-74.79597	7.454557	0.16176	0.0899042	0.178115	0.0502153	0.129737	0.0481557	0.0573575	0.0965434	0.846099
2950	-67.2008	-74.52944	7.328643	0.111841	0.1498	0.154626	0.0716334	0.0661945	0.113209	0.0937117	0.499151	0.407137
2960	-69.40807	-73.2737	3.865637	0.218498	0.195231	0.245356	0.0963725	0.0889727	0.0818195	0.938875	0.0319125	0.0292126
2970	-70.8197	-76.72929	5.909599	0.151172	0.031876	0.0882509	0.198418	0.212941	0.090754	0.646543	0.213664	0.139793
2980	-71.53493	-76.73463	5.199703	0.226656	0.0829939	0.340068	0.0803181	0.0168951	0.0795635	0.276562	0.237647	0.485791
2990	-72.98413	-72.66368	-0.320447	0.0666672	0.397872	0.38501	0.0152125	0.0265876	0.347917	0.355897	0.140367	0.503737
3000	-67.95911	-73.70195	5.742833	0.0723829	0.0832054	0.398952	0.0552774	0.0440123	0.132052	0.17445	0.418426	0.407124
3010	-68.64873	-72.01726	3.368527	0.0952986	0.289415	0.284441	0.0618336	0.121913	0.110521	0.492955	0.171812	0.335232
3020	-68.02798	-76.1219	8.093921	0.222627	0.059088	0.0593257	0.00504498	0.170073	0.0939205	0.61762	0.0409559	0.341424
3030	-73.12518	-76.64917	3.523998	0.278099	0.00163588	0.486195	0.0319938	0.0189151	0.134958	0.270709	0.214858	0.514434
3040	-69.58842	-74.36028	4.771865	0.0712889	0.10447	0.204763	0.167203	0.152923	0.157839	0.0338452	0.467399	0.498756
3050	-66.63823	-76.88174	10.2435	0.187211	0.0303216	0.0214909	0.0208262	0.079794	0.1097	0.0833101	0.545922	0.370768
3060	-66.70258	-74.69367	7.991086	0.12296	0.126167	0.117974	0.0110938	0.124267	0.115306	0.210316	0.109436	0.680247
3070	-67.72496	-75.46862	7.743654	0.0982169	0.0611495	0.159661	0.0845781	0.134512	0.0981534	0.114141	0.629929	0.25593
3080	-68.45398	-73.76212	5.308139	0.309256	0.0899868	0.0721441	0.125521	0.131248	0.0902307	0.411678	0.281594	0.306728
3090	-68.3541	-73.05085	4.696753	0.314787	0.0620755	0.00380193	0.29134	0.11289	0.079208	0.0119567	0.583649	0.404394
3100	-67.30684	-74.82454	7.517703	0.168323	0.152493	0.111473	0.0241833	0.148918	0.0477749	0.0628904	0.107892	0.829218
3110	-69.1333	-74.21705	5.083754	0.17652	0.0472418	0.278246	0.0879062	0.0897813	0.15547	0.131861	0.592192	0.275947
3120	-67.31911	-73.61711	6.297997	0.253997	0.101227	0.0349598	0.157406	0.129865	0.0669153	0.336726	0.159911	0.503364
3130	-68.12219	-77.99125	9.869066	0.220773	0.101259	0.0478636	0.0133076	0.0522526	0.0418864	0.153886	0.265282	0.580832
3140	-68.35546	-72.81922	4.463756	0.142851	0.275468	0.225865	0.0170783	0.132478	0.0877854	0.296456	0.374343	0.329202
3150	-68.68784	-75.71488	7.027038	0.0962714	0.0469128	0.216669	0.0634129	0.069812	0.196778	0.360507	0.305547	0.333946
3160	-68.92269	-75.41686	6.49417	0.0581558	0.029593	0.211906	0.188866	0.066296	0.174884	0.425231	0.0556465	0.519122
3170	-67.07335	-75.82083	8.747482	0.133687	0.183384	0.0392753	0.0228483	0.0887912	0.0932236	0.0830985	0.219971	0.696931
3180	-73.11655	-73.96174	0.8451909	0.0920213	0.164796	0.382706	0.304476	0.00295105	0.205155	0.247055	0.736474	0.0164708
3190	-69.44633	-74.1731	4.726774	0.170703	0.102749	0.0823997	0.277546	0.160113	0.0683476	0.0227247	0.614619	0.362656
3200	-69.527	-75.36305	5.836058	0.149771	0.174773	0.0836094	0.15013	0.171398	0.0492306	0.539744	0.319768	0.140488
3210	-72.50388	-73.78522	1.281342	0.0684833	0.176539	0.503731	0.0250783	0.163995	0.181665	0.359296	0.020158	0.620546
3220	-70.23867	-74.90245	4.66378	0.12391	0.262333	0.186487	0.189786	0.0622689	0.041785	0.615013	0.163939	0.221048
3230	-72.30301	-71.79736	-0.5056478	0.0546724	0.311709	0.448472	0.0937258	0.111751	0.232784	0.78081	0.11735	0.10184
3240	-68.21511	-74.81307	6.597961	0.176691	0.0377068	0.06088	0.223488	0.132263	0.0909114	0.36809	0.574912	0.0569973
3250	-66.85098	-75.43817	8.587199	0.136522	0.137901	0.0695394	0.0523217	0.115052	0.061858	0.0898841	0.332894	0.577221
3260	-70.58332	-74.91788	4.334556	0.0828147	0.0214099	0.323043	0.221751	0.0987734	0.143395	0.142038	0.0472192	0.810743
3270	-66.8051	-74.75246	7.947353	0.224137	0.163231	0.0321004	0.00136778	0.124543	0.0756593	0.288402	0.217213	0.494385
3280	-71.62388	-74.09884	2.474959	0.311688	0.17832	0.230529	0.0148683	0.211615	0.083219	0.255564	0.361502	0.382935
3290	-69.0667	-72.96547	3.898772	0.301142	0.0501527	0.0437897	0.277637	0.138566	0.112484	0.459665	0.0685394	0.471796
3300	-66.80334	-75.10626	8.302917	0.18808	0.0844787	0.00153398	0.125013	0.105011	0.0903341	0.634583	0.245927	0.11949
3310	-67.72795	-73.76078	6.032825	0.288919	0.0159665	0.0160989	0.185529	0.179958	0.0777271	0.027124	0.163659	0.809217
3320	-67.24397	-75.47932	8.235352	0.10325	0.138783	0.124446	0.0840989	0.0807829	0.068143	0.378423	0.150472	0.471105
3330	-75.72964	-74.1675	-1.562133	0.343633	0.485936	0.143569	0.0534721	0.224686	0.0808171	0.581748	0.210985	0.207267
3340	-69.87024	-74.81417	4.94393	0.13031	0.224025	0.00547614	0.179195	0.209092	0.0975229	0.489351	0.293923	0.216725
3350	-67.03372	-76.14608	9.112357	0.158985	0.0435488	0.0925717	0.0383939	0.128855	0.0715712	0.700111	0.0109426	0.288947
3360	-69.5211	-73.37716	3.85606	0.0346406	0.374627	0.203376	0.0439895	0.0684883	0.201845	0.20909	0.639577	0.151333
3370	-70.41274	-80.84159	10.42885	0.0618275	0.0825856	0.0312488	0.0737224	0.144431	0.0416689	0.282079	0.571279	0.146642
3380	-67.82076	-73.681	5.86024	0.187612	0.14534	0.160067	0.0456029	0.131025	0.107457	0.334609	0.226073	0.439318
3390	-69.03733	-73.45355	4.416226	0.0911457	0.222773	0.34357	0.0868349	0.0514144	0.0893414	0.598214	0.0909692	0.310817
3400	-70.33718	-75.2175	4.880319	0.136729	0.156169	0.266929	0.172982	0.0122648	0.105304	0.521935	0.280022	0.198043
3410	-68.44196	-71.68623	3.244267	0.138536	0.323464	0.266929	0.00326219	0.123988	0.116535	0.0173231	0.0800526	0.902624
3420	-67.95114	-74.6171	6.665959	0.16794	0.19647	0.0171931	0.132469	0.112073	0.0907102	0.525125	0.236658	0.238217
3430	-69.00794	-73.79863	4.790688	0.104237	0.279106	0.135343	0.117425	0.136981	0.0839863	0.203735	0.391156	0.405109
3440	-69.77243	-73.9662	4.193773	0.0708094	0.258195	0.204046	0.0762581	0.0643841	0.228021	0.518627	0.27655	0.204823
3450	-73.36367	-76.04272	2.679057	0.30355	0.204427	0.275128	0.105026	0.118051	0.0087961	0.117947	0.309252	0.572801
3460	-71.65976	-72.75426	1.094495	0.215436	0.213006	0.140014	0.232695	0.207427	0.124885	0.21187	0.36597	0.42216
3470	-72.39876	-76.60841	4.209656	0.0871036	0.359608	0.270378	0.099144	0.0664961	0.0177962	0.769152	0.020354	0.210494
3480	-70.06412	-75.4609	5.396778	0.258492	0.0225703	0.109753	0.13532	0.125398	0.160226	0.545552	0.162029	0.292419
3490	-69.36518	-76.82814	7.462963	0.0407507	0.130059	0.112662	0.0742949	0.180833	0.118659	0.387608	0.370306	0.242086
3500	-68.801	-75.84703	7.046025	0.169352	0.0941062	0.270062	0.0178931	0.0723674	0.0646554	0.707506	0.252319	0.040175
3510	-67.4919	-76.20104	8.709133	0.0916384	0.0107326	0.227128	0.0464465	0.0952374	0.0928937	0.0867357	0.45864	0.454625
3520	-69.0944	-72.12353	3.02913	0.0354071	0.378862	0.307372	0.0330123	0.0295859	0.204561	0.529039	0.0247885	0.446173
3530	-69.92887	-76.08799	6.159121	0.0528185	0.200302	0.307372	0.00993739	0.133053	0.0512713	0.422462	0.522159	0.0553782
3540	-70.3187	-75.31487	4.99617	0.17848	0.210836	0.0300991	0.0815032	0.193455	0.147341	0.286138	0.374205	0.339657
3550	-65.85382	-75.56133	9.707512	0.177531	0.0692093	0.0446242	0.0423868	0.102903	0.0527679	0.108805	0.318789	0.572406
3560	-69.63068	-74.37037	4.739693	0.303085	0.064527	0.240265	0.0779366	0.0958742	0.0792047	0.491422	0.324681	0.183896
3570	-67.84946	-72.46526	4.615797	0.105807	0.242663	0.295196	0.00992578	0.133537	0.0830282	0.100329	0.0864466	0.813224
3580	-71.25769	-77.47212	6.214433	0.00291849	0.0787771	0.16218	0.282295	0.0998102	0.124638	0.0348094	0.528487	0.436704
3590	-67.79911	-75.52531	7.726204	0.0216195	0.0513146	0.298733	0.044296	0.0368976	0.184715	0.000700881	0.524492	0.474807
3600	-73.01603	-72.42051	-0.595527	0.164596	0.354002	0.150674	0.265492	0.160143	0.164927	0.0140156	0.461189	0.524795
3610	-67.3772	-75.3863	8.009102	0.261544	0.153818	0.00360133	0.0374303	0.0734627	0.0865648	0.0910975	0.0486431	0.860259
3620	-71.95828	-76.60043	4.642153	0.0833991	0.185818	0.0528416	0.159257	0.227548	0.159322	0.599558	0.396483	0.00395868
3630	-70.0669	-73.21019	3.14329	0.0974683	0.101574	0.354816	0.145647	0.0685615	0.212196	0.381653	0.0095982	0.608749
3640	-68.57023	-75.60429	7.034059	0.309388	0.00615924	0.0636347	0.107743	0.133744	0.0686614	0.270507	0.557866	0.171628
3650	-71.23074	-72.49193	1.261191	0.26858	0.221209	0.0308596	0.30523	0.196219	0.0989005	0.281828	0.1374	0.580773
3660	-70.27445	-75.73024	5.455784	0.146437	0.347267	0.0714206	0.0189872	0.077621	0.145614	0.56152	0.134248	0.304232
3670	-69.98994	-74.7734	4.783464	0.373225	0.0272278	0.230994	0.0488979	0.10808	0.0691943	0.0293219	0.569752	0.400926
3680	-70.61658	-74.12336	3.506779	0.2936	0.271597	0.0236717	0.186637	0.101267	0.0763115	0.402659	0.111033	0.486308
3690	-68.88254	-74.00988	5.127333	0.236394	0.132747	0.0712867	0.13467	0.107526	0.149284	0.136661	0.045656	0.817683
3700	-68.94641	-74.18928	5.242869	0.410395	0.0848097	0.0467828	0.0947919	0.111847	0.074641	0.381386	0.000263407	0.618351
3710	-69.75639	-78.63654	8.880156	0.00544152	0.0616757	0.179525	0.00771083	0.0887034	0.208232	0.310051	0.302142	0.387807
3720	-67.47373	-74.37345	6.899727	0.197754	0.180373	0.0207329	0.0300675	0.173909	0.0965395	0.0149872	0.135203	0.849809
3730	-68.44365	-78.61897	10.17532	0.23493	0.0204543	0.0332869	0.00807379	0.132716	0.0249812	0.280048	0.590204	0.129748
3740	-67.91171	-75.06944	7.157732	0.237173	0.0173171	0.103501	0.121135	0.122003	0.0789539	0.410884	0.234899	0.354217
3750	-67.39669	-74.18421	6.787526	0.111859	0.116797	0.271389	0.0383287	0.0793255	0.0900656	0.889229	0.00381389	0.106957
3760	-66.83237	-76.06319	9.230817	0.192409	0.0298888	0.120585	0.0267449	0.0537053	0.101734	0.195969	0.0856073	0.718424
3770	-69.28318	-73.91018	4.626996	0.312387	0.15832	0.0988673	0.120853	0.111927	0.0669645	0.309662	0.311959	0.378379
3780	-71.51772	-73.93334	2.415623	0.221018	0.163469	0.135293	0.162136	0.22639	0.126369	0.40961	0.454271	0.136119
3790	-67.33299	-75.32714	7.994159	0.0926375	0.165012	0.154521	0.0185645	0.0573781	0.129426	0.92532	0.0157706	0.0589094
3800	-69.7252	-73.07421	3.349011	0.195689	0.220526	0.204037	0.0382561	0.173706	0.132666	0.23978	0.0682799	0.69194
3810	-70.90545	-74.70912	3.803669	0.249001	0.287409	0.124599	0.11891	0.118578	0.0323868	0.0123077	0.476574	0.511118
3820	-70.47656	-75.79283	5.316278	0.106042	0.104986	0.215593	0.0670221	0.0692357	0.254899	0.00492054	0.502034	0.493046
3830	-66.09737	-75.68814	9.590773	0.116663	0.0522093	0.0822278	0.0360165	0.111921	0.0991136	0.0332155	0.215724	0.75106
3840	-66.57317	-75.09632	8.523147	0.128869	0.063428	0.166795	0.0554323	0.0694854	0.0939736	0.384	0.27359	0.342409
