Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
2050	-67.30038	-75.42373	8.123342	0.193471	0.0579799	0.0901858	0.0866385	0.0741113	0.105492	0.275117	0.37029	0.354594
2060	-69.10964	-73.71792	4.608275	0.1124	0.317613	0.135002	0.0140109	0.153296	0.138397	0.0331185	0.0706276	0.896254
2070	-68.76684	-72.57944	3.8126	0.0160038	0.300866	0.295805	0.0396634	0.126813	0.151065	0.78628	0.128826	0.0848943
2080	-67.67572	-75.40187	7.726151	0.0945334	0.0816833	0.207989	0.0564436	0.0909003	0.10603	0.878158	0.114285	0.00755697
2090	-71.84672	-74.36871	2.521996	0.157639	0.0285341	0.233836	0.300152	0.117387	0.189172	0.13293	0.69124	0.17583
2100	-70.43468	-73.00351	2.568835	0.121631	0.239355	0.184216	0.160769	0.140429	0.176819	0.229955	0.706775	0.0632697
2110	-71.28471	-72.2768	0.9920979	0.105051	0.349518	0.219297	0.134451	0.194094	0.138709	0.00553152	0.419684	0.574784
2120	-66.96667	-74.47085	7.504181	0.0614662	0.0894196	0.172121	0.10244	0.112394	0.116336	0.275745	0.12428	0.599975
2130	-68.98886	-77.51765	8.528793	0.00518795	0.146822	0.280295	0.0212236	0.00635024	0.117683	0.307962	0.188748	0.503289
2140	-71.44383	-72.20371	0.759876	0.20925	0.288357	0.38865	0.114095	0.00607735	0.152054	0.137424	0.503812	0.358764
2150	-69.5952	-75.03362	5.438423	0.0976403	0.283033	0.165297	0.174023	0.0110974	0.0775544	0.104473	0.836674	0.0588521
2160	-77.1101	-71.20726	-5.902847	0.319357	0.580252	0.504609	0.0589779	0.0462319	0.147264	0.58454	0.296661	0.118799
2170	-70.30169	-75.4858	5.184118	0.101128	0.143258	0.171309	0.0730721	0.222079	0.116813	0.353276	0.284544	0.36218
2180	-68.31131	-74.93283	6.621519	0.0718884	0.163611	0.126144	0.0937654	0.0921989	0.172571	0.274001	0.28045	0.445548
2190	-67.66843	-74.06596	6.397534	0.102092	0.190302	0.183857	0.0497976	0.109655	0.101224	0.535523	0.452181	0.0122952
2200	-69.49325	-75.82635	6.333104	0.13557	0.29641	0.0464461	0.054571	0.0816046	0.127143	0.250917	0.304475	0.444608
2210	-71.05271	-72.55048	1.497774	0.216403	0.283707	0.346084	0.0406416	0.0286485	0.187824	0.0806005	0.283442	0.635958
2220	-68.57159	-77.13967	8.568077	0.048721	0.151291	0.105447	0.105619	0.04388	0.119667	0.453088	0.153176	0.393737
2230	-69.40807	-74.02178	4.613706	0.137211	0.162072	0.176315	0.128106	0.188284	0.0783241	0.278625	0.187283	0.534093
2240	-71.30454	-77.22849	5.92395	0.380263	0.0716821	0.0088941	0.00222475	0.181297	0.127977	0.417692	0.0620464	0.520261
2250	-70.81476	-74.0935	3.278738	0.158133	0.129243	0.306781	0.235841	0.0298002	0.110337	0.150785	0.571727	0.277488
2260	-68.29671	-74.38034	6.083631	0.231496	0.120381	0.0441918	0.126054	0.165181	0.0730957	0.0312023	0.941328	0.0274693
2270	-74.33624	-72.38544	-1.9508	0.415296	0.281072	0.352235	0.099535	0.0847947	0.128243	0.536529	0.247909	0.215563
2280	-69.84164	-73.21685	3.375207	0.0158678	0.341667	0.235196	0.0989195	0.0640438	0.207228	0.356175	0.571919	0.0719058
2290	-72.40564	-75.26119	2.855551	0.373961	0.242492	0.154768	0.00453086	0.161697	0.0643304	0.494708	0.475645	0.029647
2300	-66.96676	-75.55994	8.593186	0.0479701	0.0529293	0.272962	0.0254308	0.103873	0.0695809	0.0817093	0.165312	0.752979
2310	-69.5437	-73.89448	4.350779	0.0183465	0.30823	0.306955	0.0554543	0.104658	0.0963295	0.00157969	0.905966	0.0924541
2320	-71.3475	-71.92462	0.5771194	0.0856983	0.523136	0.324904	0.0688905	0.0216661	0.147855	0.48243	0.04983	0.46774
2330	-69.17076	-75.39596	6.225198	0.183399	0.0691858	0.0102054	0.335237	0.0830928	0.0686929	0.158195	0.838879	0.00292583
2340	-68.92979	-75.87601	6.946219	0.334398	0.0902194	0.0668807	0.0549442	0.125935	0.0235209	0.189905	0.407479	0.402616
2350	-67.92265	-74.41339	6.490733	0.181284	0.161506	0.0622645	0.0976083	0.141945	0.0853497	0.624581	0.173089	0.20233
2360	-67.05684	-73.5855	6.528661	0.0250897	0.16745	0.295967	0.0104849	0.0574716	0.170659	0.106072	0.416904	0.477024
2370	-69.61499	-77.36251	7.747523	0.211094	0.174683	0.0838032	0.079261	0.0411676	0.0459729	0.889908	0.0496527	0.0604391
2380	-69.68963	-76.4645	6.77487	0.0397197	0.0948193	0.406601	0.0419858	0.0391075	0.0864784	0.621983	0.347483	0.0305337
2390	-72.26203	-74.49872	2.236691	0.339962	0.160807	0.230618	0.165807	0.123247	0.0276141	0.380225	0.365537	0.254238
2400	-66.33537	-75.97782	9.64245	0.141563	0.0637751	0.0648318	0.0269627	0.075577	0.121577	0.0316883	0.0562262	0.912085
2410	-67.55111	-73.01592	5.464806	0.0623573	0.145421	0.264817	0.0838852	0.111709	0.138483	0.11443	0.14075	0.744821
2420	-70.93342	-73.35665	2.423238	0.0217155	0.489438	0.185836	0.0369409	0.0914739	0.208701	0.396163	0.572405	0.0314323
2430	-71.74688	-71.57354	-0.1733376	0.0151373	0.353659	0.49647	0.0399533	0.0424459	0.2806	0.761899	0.170364	0.0677365
2440	-69.10597	-76.93211	7.826142	0.00840842	0.207982	0.124682	0.0745687	0.126614	0.0878464	0.121166	0.472184	0.406649
2450	-69.00823	-76.28716	7.278934	0.0662565	0.0901647	0.252903	0.0229613	0.0214071	0.217328	0.483169	0.169025	0.347806
2460	-69.13255	-73.77371	4.641162	0.218543	0.177704	0.237771	0.0298339	0.101397	0.10301	0.449145	0.526254	0.0246003
2470	-67.73051	-76.96777	9.237255	0.11618	0.0603534	0.0971025	0.0383288	0.108419	0.104202	0.315117	0.594454	0.0904285
2480	-71.34321	-72.47748	1.134269	0.123354	0.154149	0.35052	0.258659	0.0887127	0.155094	0.112553	0.194745	0.692702
2490	-67.15958	-75.52682	8.367241	0.124911	0.203274	0.0717736	0.0245554	0.0891579	0.0759696	0.318994	0.0100139	0.670992
2500	-67.96058	-76.98685	9.026273	0.260902	0.0161255	0.0341087	0.064453	0.0610528	0.10372	0.448223	0.0893074	0.46247
2510	-69.15836	-78.24145	9.083085	0.143271	0.0143876	0.080374	0.135591	0.0766342	0.0858564	0.867334	0.0933298	0.0393363
2520	-67.92954	-72.65982	4.730282	0.0752312	0.230586	0.276323	0.071097	0.0660599	0.1423	0.161958	0.453383	0.384659
2530	-66.61744	-75.30854	8.691101	0.182271	0.0892475	0.00439792	0.144214	0.0898864	0.0554081	0.315344	0.10895	0.575706
2540	-68.75227	-74.35166	5.59939	0.248535	0.172209	0.0491555	0.0979154	0.121411	0.107383	0.323952	0.445724	0.230324
2550	-66.65049	-73.43086	6.780369	0.0878876	0.107524	0.2775	0.0761413	0.0657181	0.0935302	0.0447592	0.068825	0.886416
2560	-69.19869	-72.16842	2.96973	0.116917	0.257557	0.302037	0.119122	0.0708043	0.126803	0.320042	0.460293	0.219665
2570	-70.57559	-75.56197	4.986378	0.0286918	0.447939	0.101517	0.0182208	0.0973358	0.148742	0.419312	0.533829	0.0468587
2580	-73.14295	-73.21647	0.0735296	0.244096	0.0921813	0.246995	0.377516	0.157171	0.0918467	0.442892	0.310373	0.246735
2590	-68.98226	-73.28946	4.307196	0.284493	0.12592	0.0907314	0.159004	0.140872	0.0922114	0.358854	0.339206	0.30194
2600	-66.93706	-78.65212	11.71506	0.1045	0.070337	0.00648141	0.0203053	0.0526515	0.0850318	0.0495836	0.345469	0.604947
2610	-73.08478	-72.27271	-0.8120696	0.316313	0.193461	0.2247	0.216935	0.202138	0.12248	0.198865	0.317564	0.48357
2620	-69.3479	-74.55724	5.209344	0.243134	0.0305308	0.295761	0.0784822	0.12334	0.054526	0.099824	0.0593061	0.84087
2630	-69.81309	-76.38858	6.575489	0.0604944	0.313792	0.181519	0.115962	0.000585353	0.0512675	0.895989	0.0878334	0.0161774
2640	-67.78001	-73.60319	5.823177	0.015292	0.295633	0.255128	0.0189133	0.0661462	0.128762	0.346683	0.490825	0.162492
2650	-69.00417	-76.42635	7.422187	0.101858	0.254011	0.112018	0.111503	0.0109729	0.0699458	0.561837	0.0277336	0.410429
2660	-72.74181	-73.50832	0.7665094	0.143179	0.0957523	0.303975	0.30067	0.104006	0.210407	0.705672	0.0412902	0.253038
2670	-68.75887	-74.08863	5.329765	0.0625739	0.339336	0.21201	0.0010583	0.134926	0.066866	0.143675	0.440044	0.416282
2680	-70.02057	-74.42706	4.406497	0.277661	0.132035	0.12528	0.0838336	0.172016	0.0949809	0.375722	0.58096	0.0433184
2690	-68.38078	-75.96632	7.585533	0.162212	0.102152	0.103506	0.0232522	0.119619	0.137352	0.245008	0.530582	0.22441
2700	-70.73309	-73.34878	2.615691	0.237674	0.132989	0.160655	0.174994	0.167925	0.145478	0.700056	0.0850727	0.214872
2710	-67.18937	-75.2502	8.060829	0.100332	0.100154	0.156955	0.0105544	0.0869182	0.15764	0.298501	0.268808	0.432691
2720	-72.16825	-71.11791	-1.050341	0.0295088	0.531486	0.491617	0.0379962	0.0581836	0.145052	0.445425	0.0700993	0.484476
2730	-70.00319	-74.12063	4.117435	0.00759484	0.279613	0.283031	0.0155246	0.05156	0.270098	0.510224	0.370152	0.119623
2740	-70.1035	-76.24586	6.142364	0.0336658	0.0840113	0.205807	0.081927	0.142868	0.207727	0.0453786	0.231164	0.723457
2750	-69.4267	-72.38311	2.956414	0.00948852	0.337691	0.29713	0.0712169	0.110642	0.16807	0.420814	0.190208	0.388978
2760	-69.55519	-75.93403	6.378844	0.0143314	0.265483	0.2708	0.0572145	0.00557679	0.124919	0.714931	0.267113	0.0179563
2770	-68.87994	-75.34424	6.464298	0.104546	0.217506	0.0309032	0.119683	0.125696	0.1336	0.0556723	0.0620708	0.882257
2780	-67.72949	-73.1053	5.375814	0.0432222	0.130241	0.454754	0.00583605	0.0291511	0.150122	0.0859623	0.366975	0.547062
2790	-69.87874	-73.51413	3.635386	0.0846914	0.0972078	0.341728	0.216461	0.0668952	0.136484	0.19866	0.29003	0.51131
2800	-70.59519	-73.12047	2.525274	0.116864	0.228157	0.135216	0.265997	0.117963	0.16228	0.193499	0.219869	0.586632
2810	-72.91142	-73.80501	0.8935914	0.444552	0.142014	0.0931306	0.314583	0.0960209	0.0581858	0.00610703	0.821882	0.172011
2820	-67.04567	-78.46311	11.41744	0.181276	0.0290673	0.0230976	0.007785	0.0640789	0.0562569	0.0200682	0.814035	0.165896
2830	-68.10255	-73.75684	5.654287	0.2103	0.107036	0.0175369	0.17063	0.172532	0.114468	0.0366694	0.570867	0.392463
2840	-69.62833	-73.11628	3.487954	0.196919	0.271356	0.291433	0.0161955	0.119384	0.059205	0.354841	0.399478	0.24568
2850	-67.85845	-73.52108	5.662638	0.221999	0.0847816	0.0422271	0.202938	0.159276	0.0806568	0.354849	0.088524	0.556627
2860	-73.32669	-75.82133	2.494643	0.296044	0.000102973	0.276438	0.314009	0.0600758	0.0820958	0.535566	0.40683	0.0576043
2870	-69.49702	-74.37323	4.876214	0.0576472	0.220304	0.145978	0.16256	0.155513	0.108682	0.105378	0.742169	0.152453
2880	-68.25915	-74.38315	6.123994	0.00946517	0.103224	0.331365	0.0676939	0.0496623	0.195971	0.123072	0.308693	0.568235
2890	-68.16343	-76.41093	8.247507	0.125491	0.0365936	0.0475092	0.141984	0.098547	0.14847	0.396931	0.150227	0.452842
2900	-68.24051	-74.86896	6.628453	0.123398	0.24686	0.123688	0.0350431	0.121141	0.0695295	0.616953	0.326431	0.0566152
2910	-69.57426	-74.82863	5.25437	0.0662582	0.15756	0.27489	0.0109697	0.117827	0.194901	0.0524961	0.863356	0.0841483
2920	-68.95268	-73.35191	4.399225	0.218028	0.084937	0.248418	0.0791026	0.099693	0.156172	0.0857979	0.346168	0.568035
2930	-68.87659	-77.28574	8.40915	0.231066	0.0219286	0.11744	0.0370037	0.154748	0.0243212	0.29257	0.0912781	0.616152
2940	-67.96181	-75.48816	7.526356	0.271098	0.0645739	0.0354191	0.0390048	0.198377	0.0440465	0.0809416	0.48149	0.437568
2950	-69.94497	-74.20991	4.264946	0.0695594	0.216926	0.195235	0.112092	0.0685301	0.234049	0.606192	0.0678186	0.32599
2960	-70.89268	-76.22732	5.334631	0.132888	0.106806	0.186405	0.293095	0.0543053	0.0429059	0.335485	0.441631	0.222884
2970	-68.15794	-76.34857	8.19063	0.113344	0.0186542	0.0232567	0.230763	0.112289	0.104541	0.0745631	0.493325	0.432112
2980	-67.52281	-77.67856	10.15575	0.06427	0.0277621	0.0582133	0.104513	0.0996164	0.10153	0.0744804	0.30434	0.62118
2990	-68.28885	-73.75804	5.469191	0.261294	0.0635873	0.0677932	0.191446	0.164049	0.0581745	0.173763	0.364177	0.46206
3000	-68.26149	-75.08797	6.826476	0.145538	0.0715717	0.0618198	0.242396	0.0753404	0.108187	0.0316775	0.270037	0.698286
3010	-67.79985	-75.5449	7.745049	0.109681	0.0910726	0.129536	0.134041	0.102332	0.0695045	0.268158	0.516434	0.215408
3020	-67.80343	-75.44156	7.638127	0.291475	0.0636149	0.027036	0.107352	0.0775348	0.0771479	0.258649	0.503366	0.237985
3030	-67.1952	-77.71249	10.51729	0.0401978	0.0623821	0.119201	0.0862604	0.0540096	0.0668202	0.0584013	0.09665	0.844949
3040	-72.00392	-74.83932	2.835404	0.179454	0.0384367	0.168655	0.429909	0.0958308	0.0910013	0.554381	0.0806469	0.364972
3050	-70.70162	-76.20717	5.50555	0.34208	0.264093	0.0171436	0.0373132	0.119629	0.0233662	0.103744	0.281754	0.614502
3060	-73.64797	-73.72283	0.07485681	0.181994	0.0664153	0.329712	0.40683	0.081124	0.143631	0.300428	0.411881	0.287691
3070	-68.4538	-75.67756	7.223766	0.17675	0.053926	0.111335	0.148859	0.138768	0.0455068	0.0964894	0.534202	0.369308
3080	-67.4791	-74.27599	6.796891	0.269569	0.0986864	0.0201722	0.12091	0.116155	0.081572	0.23413	0.606907	0.158963
3090	-67.84593	-74.21016	6.364225	0.050725	0.198526	0.244787	0.0804255	0.0433476	0.121606	0.159283	0.480393	0.360324
3100	-67.82484	-73.67073	5.845893	0.0798183	0.134878	0.282428	0.0870047	0.0891493	0.104898	0.518539	0.284923	0.196538
3110	-66.89634	-75.4649	8.568556	0.0980453	0.0871104	0.232235	0.0158791	0.0915287	0.0497899	0.235498	0.0572945	0.707208
3120	-68.29485	-73.59294	5.298091	0.0773815	0.222423	0.326515	0.0344917	0.0770334	0.0812939	0.327152	0.480948	0.1919
3130	-67.8612	-75.81499	7.953794	0.125248	0.10361	0.0380086	0.154261	0.142142	0.0572885	0.265234	0.188173	0.546593
3140	-67.94608	-75.49242	7.546334	0.0177131	0.108756	0.252719	0.114788	0.0292392	0.127809	0.246714	0.0295078	0.723779
3150	-71.36504	-77.41654	6.051506	0.0660936	0.145653	0.195827	0.113976	0.193768	0.047483	0.149865	0.675808	0.174327
3160	-67.9833	-78.576	10.5927	0.11821	0.132036	0.0390402	0.0179201	0.0887008	0.0273247	0.115803	0.11387	0.770326
3170	-72.77543	-76.92057	4.145145	0.124709	0.234209	0.141572	0.011727	0.143824	0.24931	0.585569	0.255619	0.158812
3180	-68.50153	-75.60618	7.104644	0.115641	0.112876	0.025189	0.238366	0.0947577	0.0972228	0.275701	0.0442889	0.68001
3190	-68.53477	-73.90539	5.370616	0.088638	0.16868	0.223055	0.166409	0.0790903	0.0878424	0.312649	0.224997	0.462354
3200	-68.45938	-75.30548	6.846095	0.0713697	0.100492	0.255369	0.0290842	0.0422881	0.204783	0.734823	0.0684236	0.196753
3210	-70.75077	-76.17065	5.419883	0.0639058	0.272323	0.27894	0.0772646	0.0782811	0.0393168	0.696636	0.289444	0.0139204
3220	-72.21798	-76.89091	4.672928	0.0125454	0.0503143	0.360602	0.287104	0.0259668	0.129352	0.258103	0.0273734	0.714523
3230	-70.58342	-73.36428	2.780866	0.166995	0.165418	0.467602	0.00869021	0.100716	0.0979435	0.272416	0.70021	0.0273749
3240	-68.52014	-77.43656	8.916421	0.0313198	0.0936358	0.126507	0.105593	0.109966	0.0815552	0.386755	0.562583	0.0506623
3250	-66.97595	-76.3918	9.415851	0.137427	0.0694605	0.0397226	0.0657921	0.101997	0.0968322	0.579892	0.233502	0.186606
3260	-66.2295	-77.41157	11.18207	0.0477627	0.0531359	0.0993581	0.0381724	0.0695434	0.0711896	0.0555041	0.151908	0.792588
3270	-67.01068	-75.42477	8.414096	0.174175	0.0195721	0.14925	0.0934008	0.0582103	0.09153	0.00283125	0.171828	0.825341
3280	-69.08564	-72.49226	3.406625	0.0961148	0.290692	0.195325	0.124215	0.127402	0.126825	0.202095	0.271551	0.526354
3290	-66.85742	-75.80485	8.947435	0.221768	0.0318382	0.110465	0.0219116	0.0627454	0.0975289	0.0079054	0.319591	0.672504
3300	-71.73016	-77.1569	5.426736	0.329597	0.0751047	0.0998088	0.179723	0.116888	0.00839729	0.172611	0.474037	0.353352
3310	-68.09135	-73.6498	5.558446	0.171895	0.169322	0.199533	0.0581754	0.0726607	0.128084	0.599707	0.153201	0.247093
3320	-68.72059	-75.34566	6.625071	0.0312693	0.214307	0.261667	0.0734041	0.0585662	0.0806992	0.102705	0.691467	0.205828
3330	-68.93262	-75.67437	6.741744	0.0353769	0.230666	0.154559	0.0541417	0.0597632	0.176682	0.0440901	0.768248	0.187662
3340	-72.11272	-75.1167	3.003975	0.171289	0.388719	0.0962336	0.0124699	0.154499	0.167471	0.607313	0.0439402	0.348747
3350	-69.69435	-72.26835	2.573999	0.162396	0.214151	0.299723	0.0936869	0.140292	0.112585	0.0731367	0.568175	0.358688
3360	-69.61656	-80.7164	11.09983	0.0372071	0.125262	0.105164	0.0197441	0.060038	0.0378958	0.686593	0.0162239	0.297183
3370	-68.09162	-76.48712	8.395493	0.205748	0.171843	0.0473941	0.0213979	0.0563123	0.0848334	0.157199	0.11506	0.727741
3380	-65.56932	-76.26182	10.6925	0.138976	0.0760853	0.0664525	0.00102985	0.0716233	0.0616028	0.0450586	0.0247518	0.93019
3390	-70.5242	-74.63287	4.10867	0.228282	0.00757411	0.0566951	0.332568	0.138396	0.144562	0.72778	0.0196296	0.25259
3400	-69.16996	-72.88656	3.716602	0.165528	0.160093	0.228504	0.144984	0.10859	0.129696	0.353533	0.549004	0.0974632
3410	-67.98467	-74.73774	6.75308	0.252676	0.116117	0.00786214	0.127062	0.0936621	0.112962	0.587488	0.146714	0.265798
3420	-70.96007	-73.06796	2.10789	0.325219	0.159563	0.0990424	0.275145	0.146765	0.0519511	0.316699	0.462318	0.220982
3430	-71.85085	-75.51825	3.667402	0.232878	0.0567921	0.395002	0.0433061	0.134635	0.0784599	0.0502943	0.880738	0.0689675
3440	-74.10501	-73.53441	-0.5705947	0.318861	0.150868	0.0322357	0.590126	0.132086	0.0337936	0.148275	0.334958	0.516767
3450	-70.28583	-72.93725	2.651423	0.0374673	0.462953	0.201856	0.0173025	0.0940686	0.203395	0.49603	0.500177	0.00379319
3460	-70.18697	-77.13009	6.943118	0.0146271	0.343246	0.0823114	0.0553724	0.101247	0.0993262	0.496979	0.332553	0.170468
3470	-70.27689	-73.29091	3.014026	0.161298	0.301512	0.12306	0.123444	0.130262	0.150354	0.495478	0.186423	0.318099
3480	-69.66384	-73.0606	3.396759	0.256703	0.0957869	0.351096	0.0471859	0.0892184	0.121321	0.426146	0.24571	0.328145
3490	-67.61914	-73.04539	5.426249	0.100817	0.291646	0.234455	0.0156676	0.0732114	0.0937571	0.117096	0.369056	0.513848
3500	-68.1591	-74.66244	6.50334	0.12808	0.127317	0.229337	0.0747022	0.0525832	0.116996	0.90965	0.0831835	0.0071663
3510	-67.3281	-75.06377	7.735667	0.149774	0.196515	0.00383495	0.0482694	0.180261	0.0582136	0.245211	0.167979	0.58681
3520	-69.31192	-74.83931	5.527395	0.128852	0.0834657	0.37869	0.0555129	0.0493437	0.106128	0.863467	0.100422	0.0361104
3530	-66.93948	-74.62765	7.688162	0.176439	0.102239	0.0465941	0.0550838	0.171473	0.0885905	0.0261869	0.158065	0.815749
3540	-70.21126	-75.15383	4.942569	0.158558	0.022653	0.225302	0.144787	0.11834	0.176082	0.0703978	0.571299	0.358303
3550	-69.73453	-73.84407	4.109533	0.0810756	0.14251	0.249654	0.107116	0.0925591	0.235099	0.0432782	0.128821	0.827901
3560	-70.30501	-74.83829	4.533287	0.208368	0.287996	0.111945	0.157965	0.0275566	0.0824947	0.193974	0.254606	0.55142
3570	-67.92873	-75.23059	7.301852	0.174266	0.116777	0.0987965	0.0469425	0.110986	0.121539	0.386645	0.40705	0.206305
3580	-65.85543	-76.60828	10.75285	0.0874841	0.0320345	0.105667	0.0136993	0.0848588	0.0875134	0.393333	0.0299506	0.576717
3590	-68.27702	-76.47204	8.195025	0.0225231	0.111254	0.151957	0.0413603	0.105173	0.170251	0.71778	0.11799	0.16423
3600	-68.34536	-77.19985	8.854489	0.085006	0.0529492	0.204422	0.0602848	0.0495558	0.10099	0.471135	0.519221	0.00964382
3610	-71.22703	-73.24364	2.016608	0.134156	0.27039	0.233411	0.142938	0.208584	0.0750334	0.244533	0.292506	0.462962
3620	-68.97537	-77.32019	8.344824	0.175771	0.0260414	0.0476019	0.118896	0.0730252	0.149982	0.730232	0.0588129	0.210955
3630	-74.55149	-76.60604	2.054546	0.130149	0.3152	0.0589879	0.0981049	0.226529	0.232705	0.242727	0.344827	0.412446
3640	-66.91795	-75.00714	8.089192	0.17749	0.102889	0.135814	0.04025	0.0653339	0.0886552	0.378593	0.126328	0.495079
3650	-69.029	-74.07107	5.042072	0.253751	0.219956	0.00701246	0.12596	0.198245	0.0333583	0.0741553	0.190736	0.735109
3660	-68.98724	-72.80005	3.812812	0.101974	0.123741	0.293078	0.147451	0.0882581	0.175698	0.168625	0.205177	0.626198
3670	-73.87182	-73.37939	-0.4924269	0.487385	0.0946341	0.101386	0.41378	0.111754	0.0431863	0.141277	0.781543	0.0771798
3680	-69.96741	-77.30883	7.341417	0.0673797	0.115725	0.187952	0.17239	0.0709663	0.0519351	0.641803	0.273122	0.0850746
3690	-68.81862	-74.25963	5.441015	0.101127	0.110521	0.277386	0.0320435	0.157443	0.12993	0.455976	0.152756	0.391268
3700	-66.26489	-73.75982	7.494923	0.0801158	0.0517312	0.31762	0.00654952	0.0690157	0.129837	0.0686587	0.262432	0.668909
3710	-68.86603	-76.83954	7.973514	0.0717724	0.115987	0.0586141	0.12261	0.100659	0.14944	0.43706	0.328672	0.234267
3720	-68.93918	-77.21115	8.271971	0.104336	0.227602	0.165847	0.0067501	0.00323845	0.0889921	0.370773	0.126987	0.50224
3730	-69.72844	-72.85708	3.128639	0.109312	0.219023	0.299079	0.0472911	0.110179	0.196475	0.0945178	0.612761	0.292722
3740	-69.50092	-74.27646	4.775545	0.17424	0.023287	0.365532	0.0647436	0.0749234	0.155486	0.0714145	0.401104	0.527481
3750	-68.6247	-76.25701	7.63231	0.112562	0.20596	0.0570491	0.110703	0.0769286	0.0813927	0.391164	0.362058	0.246778
3760	-69.3339	-75.39966	6.065752	0.10292	0.103165	0.128183	0.109859	0.128278	0.18933	0.562397	0.0536523	0.383951
3770	-69.64351	-74.98791	5.344403	0.278951	0.0964647	0.0312748	0.279354	0.087777	0.0418544	0.169756	0.728375	0.101869
3780	-69.15731	-74.80091	5.6436	0.0488147	0.0914166	0.37399	0.12825	0.0184738	0.132358	0.197938	0.261161	0.540901
3790	-68.2443	-73.90404	5.659743	0.0912585	0.0929221	0.378438	0.0707881	0.0414947	0.117194	0.502491	0.150557	0.346953
3800	-70.01824	-73.18327	3.165023	0.112549	0.311759	0.224508	0.189422	0.0390019	0.101398	0.0896852	0.532024	0.378291
3810	-70.58863	-72.39029	1.801665	0.133815	0.341668	0.254734	0.190151	0.0464832	0.113732	0.573577	0.0654868	0.360936
3820	-68.58998	-76.10097	7.51099	0.161806	0.0747413	0.142142	0.0731131	0.150484	0.0513809	0.0492182	0.761867	0.188915
3830	-70.60349	-77.82252	7.219034	0.120068	0.0624423	0.027942	0.208113	0.0591441	0.19779	0.00457164	0.186205	0.809224
